,text,logical_form
1334,"The Court holds that the respondent State is to pay the applicant, within three months from the date on which the judgment becomes final in accordance with Article 44 § 2 of the Convention, EUR 9,300 (nine thousand three hundred euros) in respect of nonpecuniary damage, to be converted into Polish zlotys at the rate applicable at the date of settlement, plus any tax that may be chargeable","Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, \c)^Pay(\d)^MustObject(\c, \d)^State(\e)^Respondent(\e)^PaidSubject(\d, \e)^Timeframe(\f)^TimeframeLength(\f, 3 months)^TimeframeType(\f, within)^TimeframeEvent(\f, \c)^Money(\h)^PaidObject(\d, \h)^MoneyAmount(\h, 9,300 )^Applicant(\i)^PaidTo(\d, \i))^BecomeFinal(\j)^BecomeFinalObject(\j, \b)^TimeframeStart(\f, \j)^Convention(\k)^ConventionName(\k, European Convention of Human Rights)^Article(\l)^ArticleNumber(\l, 44)^ArticleParagraph(\l, 2)^ArticleSource(\l, \k)^BasedOn(\j, \l)^MoneyCurrency(\h, eur)^Damage(\m)^NonPecuniary(\m)^MoneyFor(\h, \m)^(all(\n), Tax(\n)^Charge(\o)^ChargedObject(o, n) -> PaidObject(\d, \n))^Convert(\p)^MustObject(\c, \p)^ConvertedObject(\p, \h)^Currency(\q)^ConvertedInto(\p, \q)^CurrencyName(\q, polish zlotys)^Rate(\r)^Apply(\s)^AppliedObject(\s, \r)^ConvertedRate(\p, \r)^Timeframe(\t)^TimeframeEvent(\t, \s)^Settle(\u)^TimeframeEvent(\t, \u)"
1335,"The Court holds that the respondent State is to pay the applicant, within three months from the date on which the judgment becomes final in accordance with Article 44 § 2 of the Convention, EUR 1,500 (one thousand five hundred euros) in respect of non-pecuniary damage, to be converted into Polish zlotys at the rate applicable at the date of settlement, plus any tax that may be chargeable","Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, \c)^Pay(\d)^MustObject(\c, \d)^State(\e)^Respondent(\e)^PaidSubject(\d, \e)^Timeframe(\f)^TimeframeLength(\f, 3 months)^TimeframeType(\f, within)^TimeframeEvent(\f, \c)^Money(\h)^PaidObject(\d, \h)^MoneyAmount(\h, 1,500 )^Applicant(\i)^PaidTo(\d, \i))^BecomeFinal(\j)^BecomeFinalObject(\j, \b)^TimeframeStart(\f, \j)^Convention(\k)^ConventionName(\k, European Convention of Human Rights)^Article(\l)^ArticleNumber(\l, 44)^ArticleParagraph(\l, 2)^ArticleSource(\l, \k)^BasedOn(\j, \l)^MoneyCurrency(\h, eur)^Damage(\m)^NonPecuniary(\m)^MoneyFor(\h, \m)^(all(\n), Tax(\n)^Charge(\o)^ChargedObject(o, n) -> PaidObject(\d, \n))^Convert(\p)^MustObject(\c, \p)^ConvertedObject(\p, \h)^Currency(\q)^ConvertedInto(\p, \q)^CurrencyName(\q, polish zlotys)^Rate(\r)^Apply(\s)^AppliedObject(\s, \r)^ConvertedRate(\p, \r)^Timeframe(\t)^TimeframeEvent(\t, \s)^Settle(\u)^TimeframeEvent(\t, \u)"
1336,"The Court holds that the respondent State is to pay the applicant, within three months from the date on which the judgment becomes final in accordance with Article 44 § 2 of the Convention, EUR 3,200 (three thousand two hundred euros), plus any tax that may be chargeable, in respect of non-pecuniary damage to be converted into the national currency of Ukraine at the rate applicable at the date of settlement","Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, \c)^Pay(\d)^MustObject(\c, \d)^State(\e)^Respondent(\e)^PaidSubject(\d, \e)^Timeframe(\f)^TimeframeLength(\f, 3 months)^TimeframeType(\f, within)^TimeframeEvent(\f, \c)^Money(\h)^PaidObject(\d, \h)^MoneyAmount(\h, 3,200 )^Applicant(\i)^PaidTo(\d, \i))^BecomeFinal(\j)^BecomeFinalObject(\j, \b)^TimeframeStart(\f, \j)^Convention(\k)^ConventionName(\k, European Convention of Human Rights)^Article(\l)^ArticleNumber(\l, 44)^ArticleParagraph(\l, 2)^ArticleSource(\l, \k)^BasedOn(\j, \l)^MoneyCurrency(\h, eur)^Damage(\m)^NonPecuniary(\m)^MoneyFor(\h, \m)^(all(\n), Tax(\n)^Charge(\o)^ChargedObject(o, n) -> PaidObject(\d, \n))^Convert(\p)^MustObject(\c, \p)^ConvertedObject(\p, \h)^Currency(\q)^ConvertedInto(\p, \q)^Belong(\q, \e)^StateName(\e, ukraine)^Rate(\r)^Apply(\s)^AppliedObject(\s, \r)^ConvertedRate(\p, \r)^Timeframe(\t)^TimeframeEvent(\t, \s)^Settle(\u)^TimeframeEvent(\t, \u)"
1337,"The Court holds that the respondent State is to pay the applicants, jointly, within three months, EUR 7,800 (seven thousand eight hundred euros), to be converted into the currency of the respondent State at the rate applicable at the date of settlement, plus any tax that may be chargeable, in respect of nonpecuniary damage","Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, \c)^Pay(\d)^MustObject(\c, \d)^State(\e)^Respondent(\e)^PaidSubject(\d, \e)^Timeframe(\f)^TimeframeLength(\f, 3 months)^TimeframeType(\f, within)^TimeframeEvent(\f, \c)^Money(\h)^PaidObject(\d, \h)^MoneyAmount(\h, 7,800 )^Applicants(\i)^PaidTo(\d, \i))^MoneyCurrency(\h, eur)^Damage(\j)^NonPecuniary(\j)^MoneyFor(\h, \j)^(all(\k), Tax(\k)^Charge(\l)^ChargedObject(l, k) -> PaidObject(\d, \k))^Convert(\m)^MustObject(\c, \m)^ConvertedObject(\m, \h)^Currency(\n)^ConvertedInto(\m, \n)^Belong(\n, \e)^Rate(\o)^Apply(\p)^AppliedObject(\p, \o)^ConvertedRate(\m, \o)^Timeframe(\q)^TimeframeEvent(\q, \p)^Settle(\r)^TimeframeEvent(\q, \r)"
1338,"The Court holds that the respondent State is to pay the applicant, within three months from the date on which the judgment becomes final according to Article 44 § 2 of the Convention, EUR 3,100 (three thousand and one hundred euros) in respect of non-pecuniary damage, to be converted into Russian roubles at the rate applicable at the date of settlement, plus any tax that may be chargeable","Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, \c)^Pay(\d)^MustObject(\c, \d)^State(\e)^Respondent(\e)^PaidSubject(\d, \e)^Timeframe(\f)^TimeframeLength(\f, 3 months)^TimeframeType(\f, within)^TimeframeEvent(\f, \c)^Money(\h)^PaidObject(\d, \h)^MoneyAmount(\h, 3,100 )^Applicant(\i)^PaidTo(\d, \i))^BecomeFinal(\j)^BecomeFinalObject(\j, \b)^TimeframeStart(\f, \j)^Convention(\k)^ConventionName(\k, European Convention of Human Rights)^Article(\l)^ArticleNumber(\l, 44)^ArticleParagraph(\l, 2)^ArticleSource(\l, \k)^BasedOn(\j, \l)^MoneyCurrency(\h, eur)^Damage(\m)^NonPecuniary(\m)^MoneyFor(\h, \m)^(all(\n), Tax(\n)^Charge(\o)^ChargedObject(o, n) -> PaidObject(\d, \n))^Convert(\p)^MustObject(\c, \p)^ConvertedObject(\p, \h)^Currency(\q)^ConvertedInto(\p, \q)^CurrencyName(\q, russian roubles)^Rate(\r)^Apply(\s)^AppliedObject(\s, \r)^ConvertedRate(\p, \r)^Timeframe(\t)^TimeframeEvent(\t, \s)^Settle(\u)^TimeframeEvent(\t, \u)"
1339,"The Court holds that the respondent State is to pay the applicant, within three months, EUR 60,000 (sixty thousand euros), plus any tax that may be chargeable, in respect of non-pecuniary damage, to be converted into the currency of the respondent State at the rate applicable at the date of settlement","Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, \c)^Pay(\d)^MustObject(\c, \d)^State(\e)^Respondent(\e)^PaidSubject(\d, \e)^Timeframe(\f)^TimeframeLength(\f, 3 months)^TimeframeType(\f, within)^TimeframeEvent(\f, \c)^Money(\h)^PaidObject(\d, \h)^MoneyAmount(\h, 60,000 )^Applicant(\i)^PaidTo(\d, \i))^MoneyCurrency(\h, eur)^Damage(\j)^NonPecuniary(\j)^MoneyFor(\h, \j)^(all(\k), Tax(\k)^Charge(\l)^ChargedObject(l, k) -> PaidObject(\d, \k))^Convert(\m)^MustObject(\c, \m)^ConvertedObject(\m, \h)^Currency(\n)^ConvertedInto(\m, \n)^Belong(\n, \e)^Rate(\o)^Apply(\p)^AppliedObject(\p, \o)^ConvertedRate(\m, \o)^Timeframe(\q)^TimeframeEvent(\q, \p)^Settle(\r)^TimeframeEvent(\q, \r)"
1340,"The Court holds that the respondent State is to pay the applicant, within three months from the date on which the judgment becomes final in accordance with Article 44 § 2 of the Convention, EUR 2,320 (two thousand three hundred and twenty euros) in respect of non-pecuniary damage and EUR 150 (one hundred and fifty euros) in respect of costs and expenses, to be converted into Slovakian korunas at the rate applicable at the date of settlement, plus any tax that may be chargeable","Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, \c)^Pay(\d)^MustObject(\c, \d)^State(\e)^Respondent(\e)^PaidSubject(\d, \e)^Timeframe(\f)^TimeframeLength(\f, 3 months)^TimeframeType(\f, within)^TimeframeEvent(\f, \c)^Money(\h)^PaidObject(\d, \h)^Money(\i)^MemberOf(\i, \h)^MoneyAmount(\i, 2,320 )^Money(\j)^MemberOf(\j, \h)^MoneyAmount(\j, 150 )^Applicant(\k)^PaidTo(\d, \k))^BecomeFinal(\l)^BecomeFinalObject(\l, \b)^TimeframeStart(\f, \l)^Convention(\m)^ConventionName(\m, European Convention of Human Rights)^Article(\n)^ArticleNumber(\n, 44)^ArticleParagraph(\n, 2)^ArticleSource(\n, \m)^BasedOn(\l, \n)^MoneyCurrency(\h, eur)^Damage(\o)^NonPecuniary(\o)^MoneyFor(\i, \o)^Expenses(\p)^MoneyFor(\j, \p)^(all(\q), Tax(\q)^Charge(\r)^ChargedObject(r, q) -> PaidObject(\d, \q))^Convert(\s)^MustObject(\c, \s)^ConvertedObject(\s, \h)^Currency(\t)^ConvertedInto(\s, \t)^CurrencyName(\t, slovakian korunas)^Rate(\u)^Apply(\v)^AppliedObject(\v, \u)^ConvertedRate(\s, \u)^Timeframe(\w)^TimeframeEvent(\w, \v)^Settle(\x)^TimeframeEvent(\w, \x)"
1341,"The Court holds that the respondent State is to pay the applicant, within three months from the date on which the judgment becomes final in accordance with Article 44 § 2 of the Convention, EUR 1,200 (one thousand two hundred euros) in respect of non-pecuniary damage and EUR 123 (one hundred twenty three euros) in respect of costs and expenses, to be converted into the national currency of the respondent State at the rate applicable at the date of settlement, plus any tax that may be chargeable","Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, \c)^Pay(\d)^MustObject(\c, \d)^State(\e)^Respondent(\e)^PaidSubject(\d, \e)^Timeframe(\f)^TimeframeLength(\f, 3 months)^TimeframeType(\f, within)^TimeframeEvent(\f, \c)^Money(\h)^PaidObject(\d, \h)^Money(\i)^MemberOf(\i, \h)^MoneyAmount(\i, 1,200 )^Money(\j)^MemberOf(\j, \h)^MoneyAmount(\j, 123 )^Applicant(\k)^PaidTo(\d, \k))^BecomeFinal(\l)^BecomeFinalObject(\l, \b)^TimeframeStart(\f, \l)^Convention(\m)^ConventionName(\m, European Convention of Human Rights)^Article(\n)^ArticleNumber(\n, 44)^ArticleParagraph(\n, 2)^ArticleSource(\n, \m)^BasedOn(\l, \n)^MoneyCurrency(\h, eur)^Damage(\o)^NonPecuniary(\o)^MoneyFor(\i, \o)^Expenses(\p)^MoneyFor(\j, \p)^(all(\q), Tax(\q)^Charge(\r)^ChargedObject(r, q) -> PaidObject(\d, \q))^Convert(\s)^MustObject(\c, \s)^ConvertedObject(\s, \h)^Currency(\t)^ConvertedInto(\s, \t)^Belong(\t, \e)^Rate(\u)^Apply(\v)^AppliedObject(\v, \u)^ConvertedRate(\s, \u)^Timeframe(\w)^TimeframeEvent(\w, \v)^Settle(\x)^TimeframeEvent(\w, \x)"
1342,"The Court holds that the respondent State is to pay the applicant, within three months, EUR 2,700 (two thousand seven hundred euros)","Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, \c)^Pay(\d)^MustObject(\c, \d)^State(\e)^Respondent(\e)^PaidSubject(\d, \e)^Timeframe(\f)^TimeframeLength(\f, 3 months)^TimeframeType(\f, within)^TimeframeEvent(\f, \c)^Money(\h)^PaidObject(\d, \h)^MoneyAmount(\h, 2,700 )^Applicant(\i)^PaidTo(\d, \i))^MoneyCurrency(\h, eur)"
1343,"The Court holds that the respondent State is to pay the applicant, within three months from the date on which the judgment becomes final in accordance with Article 44 § 2 of the Convention, EUR 8,000 (eight thousand euros), plus any tax that may be chargeable, in respect of non-pecuniary damage, to be converted into the national currency at the rate applicable at the date of settlement","Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, \c)^Pay(\d)^MustObject(\c, \d)^State(\e)^Respondent(\e)^PaidSubject(\d, \e)^Timeframe(\f)^TimeframeLength(\f, 3 months)^TimeframeType(\f, within)^TimeframeEvent(\f, \c)^Money(\h)^PaidObject(\d, \h)^MoneyAmount(\h, 8,000 )^Applicant(\i)^PaidTo(\d, \i))^BecomeFinal(\j)^BecomeFinalObject(\j, \b)^TimeframeStart(\f, \j)^Convention(\k)^ConventionName(\k, European Convention of Human Rights)^Article(\l)^ArticleNumber(\l, 44)^ArticleParagraph(\l, 2)^ArticleSource(\l, \k)^BasedOn(\j, \l)^MoneyCurrency(\h, eur)^Damage(\m)^NonPecuniary(\m)^MoneyFor(\h, \m)^(all(\n), Tax(\n)^Charge(\o)^ChargedObject(o, n) -> PaidObject(\d, \n))^Convert(\p)^MustObject(\c, \p)^ConvertedObject(\p, \h)^Currency(\q)^ConvertedInto(\p, \q)^Rate(\r)^Apply(\s)^AppliedObject(\s, \r)^ConvertedRate(\p, \r)^Timeframe(\t)^TimeframeEvent(\t, \s)^Settle(\u)^TimeframeEvent(\t, \u)"
1344,"The Court holds that the respondent State is to pay the applicant, within three months from the date on which the judgment becomes final, in accordance with Article 44 § 2 of the Convention, EUR 5,400 (five thousand four hundred euros), plus any tax that may be chargeable to the applicant, in respect of costs and expenses","Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, \c)^Pay(\d)^MustObject(\c, \d)^State(\e)^Respondent(\e)^PaidSubject(\d, \e)^Timeframe(\f)^TimeframeLength(\f, 3 months)^TimeframeType(\f, within)^TimeframeEvent(\f, \c)^Money(\h)^PaidObject(\d, \h)^MoneyAmount(\h, 5,400 )^Applicant(\i)^PaidTo(\d, \i))^BecomeFinal(\j)^BecomeFinalObject(\j, \b)^TimeframeStart(\f, \j)^Convention(\k)^ConventionName(\k, European Convention of Human Rights)^Article(\l)^ArticleNumber(\l, 44)^ArticleParagraph(\l, 2)^ArticleSource(\l, \k)^BasedOn(\j, \l)^MoneyCurrency(\h, eur)^Expenses(\m)^MoneyFor(\h, \m)^(all(\n), Tax(\n)^Charge(\o)^ChargedObject(o, n)^ChargedTo(\o, \i) -> PaidObject(\d, \n))"
1345,"The Court holds that the respondent State is to pay the applicant, within three months from the date on which the judgment becomes final according to Article 44 § 2 of the Convention, EUR 3,000 (three thousand euros) in respect of non-pecuniary damage and EUR 120 (one hundred and twenty euros) in respect of costs and expenses, plus any tax that may be chargeable on the above amounts, to be converted into Polish zlotys at a rate applicable at the date of the settlement","Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, \c)^Pay(\d)^MustObject(\c, \d)^State(\e)^Respondent(\e)^PaidSubject(\d, \e)^Timeframe(\f)^TimeframeLength(\f, 3 months)^TimeframeType(\f, within)^TimeframeEvent(\f, \c)^Money(\h)^PaidObject(\d, \h)^Money(\i)^MemberOf(\i, \h)^MoneyAmount(\i, 3,000 )^Money(\j)^MemberOf(\j, \h)^MoneyAmount(\j, 120 )^Applicant(\k)^PaidTo(\d, \k))^BecomeFinal(\l)^BecomeFinalObject(\l, \b)^TimeframeStart(\f, \l)^Convention(\m)^ConventionName(\m, European Convention of Human Rights)^Article(\n)^ArticleNumber(\n, 44)^ArticleParagraph(\n, 2)^ArticleSource(\n, \m)^BasedOn(\l, \n)^MoneyCurrency(\h, eur)^Damage(\o)^NonPecuniary(\o)^MoneyFor(\i, \o)^Expenses(\p)^MoneyFor(\j, \p)^(all(\q), Tax(\q)^Charge(\r)^ChargedObject(r, q)^TaxOn(\q, \h) -> PaidObject(\d, \q))^Convert(\s)^MustObject(\c, \s)^ConvertedObject(\s, \h)^Currency(\t)^ConvertedInto(\s, \t)^CurrencyName(\t, polish zlotys)^Rate(\u)^Apply(\v)^AppliedObject(\v, \u)^ConvertedRate(\s, \u)^Timeframe(\w)^TimeframeEvent(\w, \v)^Settle(\x)^TimeframeEvent(\w, \x)"
1346,"The Court holds that the respondent State is to pay the applicant, within three months from the date on which the judgment becomes final in accordance with Article 44 § 2 of the Convention, EUR 1,500 (one thousand five hundred euros) in respect of non-pecuniary damage","Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, \c)^Pay(\d)^MustObject(\c, \d)^State(\e)^Respondent(\e)^PaidSubject(\d, \e)^Timeframe(\f)^TimeframeLength(\f, 3 months)^TimeframeType(\f, within)^TimeframeEvent(\f, \c)^Money(\h)^PaidObject(\d, \h)^MoneyAmount(\h, 1,500 )^Applicant(\i)^PaidTo(\d, \i))^BecomeFinal(\j)^BecomeFinalObject(\j, \b)^TimeframeStart(\f, \j)^Convention(\k)^ConventionName(\k, European Convention of Human Rights)^Article(\l)^ArticleNumber(\l, 44)^ArticleParagraph(\l, 2)^ArticleSource(\l, \k)^BasedOn(\j, \l)^MoneyCurrency(\h, eur)^Damage(\m)^NonPecuniary(\m)^MoneyFor(\h, \m)"
1347,"The Court holds that there is no need to examine the complaints under Articles 13, 14 and 18 of the Convention","Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, ~\c)^Examine(\d)^MustObject(\c, \d)^Complaints(\f)^ExaminedObject(\d, \f)^Convention(\j)^ConventionName(\j, European Convention of Human Rights)^Articles(\k)^Article(\l)^ArticleNumber(\l, 13)^ArticleSource(\l, \j)^MemberOf(\l, \k)^Article(\m)^ArticleNumber(\m, 14)^ArticleSource(\m, \j)^MemberOf(\m, \k)^Article(\n)^ArticleNumber(\n, 18)^ArticleSource(\n, \j)^MemberOf(\n, \k)^BasedOn(\b, \k)"
1348,"The Court holds that the respondent State is to pay the applicant, within three months of the date on which the judgment becomes final in accordance with Article 44 § 2 of the Convention, EUR 12,000 (twelve thousand euros) to be converted into the currency of the respondent State at the rate applicable at the date of settlement, plus any tax that may be chargeable, in respect of non-pecuniary damage","Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, \c)^Pay(\d)^MustObject(\c, \d)^State(\e)^Respondent(\e)^PaidSubject(\d, \e)^Timeframe(\f)^TimeframeLength(\f, 3 months)^TimeframeType(\f, within)^TimeframeEvent(\f, \c)^Money(\h)^PaidObject(\d, \h)^MoneyAmount(\h, 12,000 )^Applicant(\i)^PaidTo(\d, \i))^BecomeFinal(\j)^BecomeFinalObject(\j, \b)^TimeframeStart(\f, \j)^Convention(\k)^ConventionName(\k, European Convention of Human Rights)^Article(\l)^ArticleNumber(\l, 44)^ArticleParagraph(\l, 2)^ArticleSource(\l, \k)^BasedOn(\j, \l)^MoneyCurrency(\h, eur)^Damage(\m)^NonPecuniary(\m)^MoneyFor(\h, \m)^(all(\n), Tax(\n)^Charge(\o)^ChargedObject(o, n) -> PaidObject(\d, \n))^Convert(\p)^MustObject(\c, \p)^ConvertedObject(\p, \h)^Currency(\q)^ConvertedInto(\p, \q)^Belong(\q, \e)^Rate(\r)^Apply(\s)^AppliedObject(\s, \r)^ConvertedRate(\p, \r)^Timeframe(\t)^TimeframeEvent(\t, \s)^Settle(\u)^TimeframeEvent(\t, \u)"
1349,"The Court holds that the respondent State is to pay the applicant, within three months from the date on which the judgment becomes final in accordance with Article 44 § 2 of the Convention, EUR 2,400 (two thousand and four hundred euros), plus any tax that may be chargeable to the applicant, in respect of non-pecuniary damage, to be converted into the currency of the respondent State at the rate applicable at the date of settlement","Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, \c)^Pay(\d)^MustObject(\c, \d)^State(\e)^Respondent(\e)^PaidSubject(\d, \e)^Timeframe(\f)^TimeframeLength(\f, 3 months)^TimeframeType(\f, within)^TimeframeEvent(\f, \c)^Money(\h)^PaidObject(\d, \h)^MoneyAmount(\h, 2,400 )^Applicant(\i)^PaidTo(\d, \i))^BecomeFinal(\j)^BecomeFinalObject(\j, \b)^TimeframeStart(\f, \j)^Convention(\k)^ConventionName(\k, European Convention of Human Rights)^Article(\l)^ArticleNumber(\l, 44)^ArticleParagraph(\l, 2)^ArticleSource(\l, \k)^BasedOn(\j, \l)^MoneyCurrency(\h, eur)^Damage(\m)^NonPecuniary(\m)^MoneyFor(\h, \m)^(all(\n), Tax(\n)^Charge(\o)^ChargedObject(o, n)^ChargedTo(\o, \i) -> PaidObject(\d, \n))^Convert(\p)^MustObject(\c, \p)^ConvertedObject(\p, \h)^Currency(\q)^ConvertedInto(\p, \q)^Belong(\q, \e)^Rate(\r)^Apply(\s)^AppliedObject(\s, \r)^ConvertedRate(\p, \r)^Timeframe(\t)^TimeframeEvent(\t, \s)^Settle(\u)^TimeframeEvent(\t, \u)"
1350,The Court holds that simple interest at an annual rate of 6% shall be payable from the expiry of the above-mentioned three months until settlement,"Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, \c)^Pay(\d)^MustObject(\c, \d)^Interest(\e)^Simple(\e)^PaidObject(\d, \e)Rate(\f)^InterestRate(\e, \f)^Annual(\f)^RateValue(\f, 6%)^Timeframe(\g)^TimeframeEvent(\g, \d)^TimeframeType(\g, within)^Expire(\h)^Timeframe(\i)^TimeframeLength(\i, 3 months)^ExpiredObject(\h, \i)^TimeframeStart(\g, \h)^PreviouslyMentioned(\i)^Settle(\j)^TimeframeEnd(\g, \j)"
1351,"The Court holds that the respondent State is to pay the applicant, within three months from the date on which the judgment becomes final according to Article 44 § 2 of the Convention, EUR 3,600 (there thousand six hundred euros) in respect of non-pecuniary damage, to be converted into Polish zlotys at the rate applicable at the settlement, plus any tax that may be chargeable","Court(\a)^Decide(\b)^Must(\c)^DecidedObject(\b, \c)^Pay(\d)^MustObject(\c, \d)^State(\e)^Respondent(\e)^PaidSubject(\d, \e)^Timeframe(\f)^TimeframeLength(\f, 3 months)^TimeframeType(\f, within)^TimeframeEvent(\f, \c)^Money(\h)^PaidObject(\d, \h)^MoneyAmount(\h, 3,600 )^Applicant(\i)^PaidTo(\d, \i))^BecomeFinal(\j)^BecomeFinalObject(\j, \b)^TimeframeStart(\f, \j)^Convention(\k)^ConventionName(\k, European Convention of Human Rights)^Article(\l)^ArticleNumber(\l, 44)^ArticleParagraph(\l, 2)^ArticleSource(\l, \k)^BasedOn(\j, \l)^MoneyCurrency(\h, eur)^Damage(\m)^NonPecuniary(\m)^MoneyFor(\h, \m)^(all(\n), Tax(\n)^Charge(\o)^ChargedObject(o, n) -> PaidObject(\d, \n))^Convert(\p)^MustObject(\c, \p)^ConvertedObject(\p, \h)^Currency(\q)^ConvertedInto(\p, \q)^CurrencyName(\q, polish zlotys)^Rate(\r)^Apply(\s)^AppliedObject(\s, \r)^ConvertedRate(\p, \r)^Timeframe(\t)^TimeframeEvent(\t, \s)^Settle(\u)^TimeframeEvent(\t, \u)"
1352,The Court holds that there has been a violation of Article 8 of the Convention.,"Court(\a)^Decide(\b)^Violation(\c)^DecidedObject(\b, \c)^Article(\d)^ViolatedObject(\c, \d)^ArticleNumber(\d, 8)^Convention(\e)^ConventionName(\e, European Convention of Human Rights)^ArticleSource(\d, \e)"
